[Header Info Signal 1 COLT 3.0]
"SDCK20191019-6.D"," ","C:\Precess Data\2019出口数据\",[GC],0
24 May 2021   3:13    ,SIM-PAHS.M,40
"SDCK20191019-6"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Header Info Signal 2]
"SDCK20191019-6.D"," ","C:\Precess Data\2019出口数据\"
24 May 2021   3:13    ,SIM-PAHS.M,40
"SDCK20191019-6"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Results - 20210529.RES]
"Lauric acid-D23",13249033,19.349,0.00
"Hexadecanoic acid-D31",19463634,27.914,0.00
"Hentricontanioc acid-D31",16370517,38.219,0.00
"Phthalic acid 3,4,56-D4",13045196,18.055,0.00
"Nonanoic acid",15004876,12.071,0.00
"Decanoic acid",3407142,14.747,0.00
"Undecanoic acid",115577,17.552,0.00
"Dodecanoic acid",3784911,19.742,0.00
"Tridecanoic acid",1097089,22.048,0.00
"Tetradecanoic acid",5148221,24.260,0.00
"Pentadecanoic acid ",1652260,26.361,0.00
"Hexadecanoic acid",49918293,28.382,0.00
"Heptadecanoic acid",670404,30.292,0.00
"Octadecanoic acid",13540115,32.119,0.00
"Nonadecanoic acid",121088,33.880,0.00
"Eicosanoic acid",656686,35.557,0.00
"Heneicosanoic acid",109659,37.183,0.00
"Docosanoic acid",701893,38.770,0.00
"Tricosanoic acid",285430,40.266,0.00
"Tetracosanoic acid",660391,41.732,0.00
"Pentacosanoic acid",177085,43.116,0.00
"Hexacosanoic acid",270461,44.449,0.00
"Heptacosanoic acid",68955,45.764,0.00
"Octacosanoic acid",238118,47.029,0.00
"Nonacosanoic acid",46310,48.379,0.00
"Triacontanoic acid",131382,49.968,0.00
"Henriacontanoic acid",11232,52.035,0.00
"Dotriacontanoic acid",69326,54.114,0.00
"9-Hexadecenoic acid",6174103,28.382,0.00
"trans-9-Octadecenoic acid",4870162,31.621,0.00
"cis-9-Octadecenoic acid",506155,31.770,0.00
"9,12-Octadecanedienoic acid",1806499,31.654,0.00
"Hexadecanamide",331099,33.034,0.00
"9-Octdecenamide",411176,36.104,0.00
"Octadecanamide",219847,36.521,0.00
"Butanedioic Acid",3981712,6.947,0.00
"Pentanedioic Acid",717253,9.736,0.00
"Hexanedioic Acid",622736,12.704,0.00
"Heptanedioic Acid",118782,15.331,0.00
"Octanedioic Acid",140243,17.893,0.00
"Nonanedioic Acid",407144,20.325,0.00
"Decanedioic acid",81590,22.637,0.00
"Benzoic acid",3994337,8.601,0.00
"m-Toluic acid",1388076,11.585,0.00
"p-Toluic acid",1061435,11.812,0.00
"1,2-Phthalic acid",30696194,18.088,0.00
"1,4-Phthalic acid",2062349,19.190,0.00
"1,3-Phthalic acid",495842,19.515,0.00
"4-Methoxybenzoic acid",594411,16.109,0.00
"3,4-Dimethoxy benzoic acid",133521,21.396,0.00
"4-methyl-1,2-phthalic acid",8554080,20.886,0.00
"1,2,4-Benzenetricarboxylic ",399080,26.743,0.00
"1,3,5-Benzenetricarboxylic",17597,28.128,0.00
"1,2,4,5-Benzenetetracarboxy",30087,32.601,0.00
"7-Oxodehydroabietic acid",49742,39.609,0.00
"Benz(de)anthracen-7-one",17608,38.205,0.00
