[Header Info Signal 1 COLT 3.0]
"SDCK20191019-8.D"," ","C:\Precess Data\2019出口数据\",[GC],0
24 May 2021   5:39    ,SIM-PAHS.M,42
"SDCK20191019-8"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Header Info Signal 2]
"SDCK20191019-8.D"," ","C:\Precess Data\2019出口数据\"
24 May 2021   5:39    ,SIM-PAHS.M,42
"SDCK20191019-8"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Results - 20210529.RES]
"Lauric acid-D23",11154200,19.336,0.00
"Hexadecanoic acid-D31",16076141,27.905,0.00
"Hentricontanioc acid-D31",12924283,38.205,0.00
"Phthalic acid 3,4,56-D4",10749593,18.055,0.00
"Nonanoic acid",1223265,12.071,0.00
"Decanoic acid",381193,14.747,0.00
"Undecanoic acid",68571,17.617,0.00
"Dodecanoic acid",643382,19.725,0.00
"Tridecanoic acid",78484,22.048,0.00
"Tetradecanoic acid",833369,24.260,0.00
"Pentadecanoic acid ",405737,26.361,0.00
"Hexadecanoic acid",8235799,28.366,0.00
"Heptadecanoic acid",196160,30.292,0.00
"Octadecanoic acid",3379022,32.119,0.00
"Nonadecanoic acid",16182,33.880,0.00
"Eicosanoic acid",87175,35.557,0.00
"Heneicosanoic acid",15970,37.183,0.00
"Docosanoic acid",159625,38.752,0.00
"Tricosanoic acid",58771,40.266,0.00
"Tetracosanoic acid",92126,41.715,0.00
"Pentacosanoic acid",34819,43.099,0.00
"Hexacosanoic acid",39939,44.466,0.00
"Heptacosanoic acid",5236,45.850,0.00
"Octacosanoic acid",47090,47.029,0.00
"Nonacosanoic acid",20872,48.362,0.00
"Triacontanoic acid",54459,49.951,0.00
"Henriacontanoic acid",5845,51.950,0.00
"Dotriacontanoic acid",56894,54.130,0.00
"9-Hexadecenoic acid",1270378,28.366,0.00
"trans-9-Octadecenoic acid",3005109,31.621,0.00
"cis-9-Octadecenoic acid",309546,31.770,0.00
"9,12-Octadecanedienoic acid",826273,31.621,0.00
"Hexadecanamide",161019,33.033,0.00
"9-Octdecenamide",240500,36.091,0.00
"Octadecanamide",112744,36.513,0.00
"Butanedioic Acid",1741496,6.931,0.00
"Pentanedioic Acid",301129,9.752,0.00
"Hexanedioic Acid",36550,12.704,0.00
"Heptanedioic Acid",69830,15.298,0.00
"Octanedioic Acid",57469,17.893,0.00
"Nonanedioic Acid",147534,20.325,0.00
"Decanedioic acid",53658,22.621,0.00
"Benzoic acid",761373,8.601,0.00
"m-Toluic acid",359003,11.585,0.00
"p-Toluic acid",245270,11.828,0.00
"1,2-Phthalic acid",16366928,18.088,0.00
"1,4-Phthalic acid",1922678,19.190,0.00
"1,3-Phthalic acid",468851,19.515,0.00
"4-Methoxybenzoic acid",48783,16.125,0.00
"3,4-Dimethoxy benzoic acid",63708,21.396,0.00
"4-methyl-1,2-phthalic acid",3133419,20.886,0.00
"1,2,4-Benzenetricarboxylic ",98620,26.743,0.00
"1,3,5-Benzenetricarboxylic",6627,28.144,0.00
"1,2,4,5-Benzenetetracarboxy",14442,32.634,0.00
"7-Oxodehydroabietic acid",27317,39.573,0.00
"Benz(de)anthracen-7-one",36225,38.223,0.00
