[Header Info Signal 1 COLT 3.0]
"SDCK20191015-12.D"," ","C:\Precess Data\2019出口数据\",[GC],0
22 May 2021   3:25    ,SIM-PAHS.M,44
"SDCK20191015-12"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Header Info Signal 2]
"SDCK20191015-12.D"," ","C:\Precess Data\2019出口数据\"
22 May 2021   3:25    ,SIM-PAHS.M,44
"SDCK20191015-12"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Results - 20210529.RES]
"Lauric acid-D23",14298299,19.336,0.00
"Hexadecanoic acid-D31",20058238,27.905,0.00
"Hentricontanioc acid-D31",16714886,38.205,0.00
"Phthalic acid 3,4,56-D4",8647704,18.055,0.00
"Nonanoic acid",22016052,12.071,0.00
"Decanoic acid",4796372,14.747,0.00
"Undecanoic acid",856951,17.585,0.00
"Dodecanoic acid",5414810,19.742,0.00
"Tridecanoic acid",1252034,22.064,0.00
"Tetradecanoic acid",7762557,24.260,0.00
"Pentadecanoic acid ",2648982,26.361,0.00
"Hexadecanoic acid",135496415,28.382,0.00
"Heptadecanoic acid",1909348,30.292,0.00
"Octadecanoic acid",68179495,32.119,0.00
"Nonadecanoic acid",270187,33.880,0.00
"Eicosanoic acid",3622006,35.574,0.00
"Heneicosanoic acid",153163,37.201,0.00
"Docosanoic acid",1911205,38.770,0.00
"Tricosanoic acid",386746,40.248,0.00
"Tetracosanoic acid",1167557,41.715,0.00
"Pentacosanoic acid",455940,43.116,0.00
"Hexacosanoic acid",527428,44.449,0.00
"Heptacosanoic acid",153546,45.764,0.00
"Octacosanoic acid",468421,47.029,0.00
"Nonacosanoic acid",89208,48.396,0.00
"Triacontanoic acid",233190,49.968,0.00
"Henriacontanoic acid",16032,51.984,0.00
"Dotriacontanoic acid",120901,54.130,0.00
"9-Hexadecenoic acid",16596360,28.382,0.00
"trans-9-Octadecenoic acid",5396059,31.621,0.00
"cis-9-Octadecenoic acid",816587,31.770,0.00
"9,12-Octadecanedienoic acid",2346957,31.654,0.00
"Hexadecanamide",807301,33.049,0.00
"9-Octdecenamide",727536,36.112,0.00
"Octadecanamide",448361,36.537,0.00
"Butanedioic Acid",3598716,6.931,0.00
"Pentanedioic Acid",556456,9.752,0.00
"Hexanedioic Acid",529140,12.704,0.00
"Heptanedioic Acid",104341,15.315,0.00
"Octanedioic Acid",122911,17.909,0.00
"Nonanedioic Acid",676101,20.325,0.00
"Decanedioic acid",85151,22.637,0.00
"Benzoic acid",12975330,8.601,0.00
"m-Toluic acid",2318325,11.585,0.00
"p-Toluic acid",2078450,11.812,0.00
"1,2-Phthalic acid",13020445,18.088,0.00
"1,4-Phthalic acid",2817094,19.207,0.00
"1,3-Phthalic acid",426452,19.531,0.00
"4-Methoxybenzoic acid",476801,16.125,0.00
"3,4-Dimethoxy benzoic acid",116062,21.427,0.00
"4-methyl-1,2-phthalic acid",2980112,20.886,0.00
"1,2,4-Benzenetricarboxylic ",159097,26.759,0.00
"1,3,5-Benzenetricarboxylic",10921,28.128,0.00
"1,2,4,5-Benzenetetracarboxy",12889,32.618,0.00
"7-Oxodehydroabietic acid",248953,39.591,0.00
"Benz(de)anthracen-7-one",29145,38.223,0.00
