[Header Info Signal 1 COLT 3.0]
"SDCK20191017-8.D"," ","C:\Precess Data\2019出口数据\",[GC],0
23 May 2021   1:29    ,SIM-PAHS.M,19
"SDCK20191017-8"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Header Info Signal 2]
"SDCK20191017-8.D"," ","C:\Precess Data\2019出口数据\"
23 May 2021   1:29    ,SIM-PAHS.M,19
"SDCK20191017-8"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Results - 20210529.RES]
"Lauric acid-D23",8889912,19.336,0.00
"Hexadecanoic acid-D31",12091846,27.905,0.00
"Hentricontanioc acid-D31",9252404,38.223,0.00
"Phthalic acid 3,4,56-D4",9630582,18.055,0.00
"Nonanoic acid",1206133,12.071,0.00
"Decanoic acid",522392,14.747,0.00
"Undecanoic acid",62457,17.585,0.00
"Dodecanoic acid",2033173,19.742,0.00
"Tridecanoic acid",607835,22.048,0.00
"Tetradecanoic acid",3936113,24.260,0.00
"Pentadecanoic acid ",1314972,26.361,0.00
"Hexadecanoic acid",46389770,28.366,0.00
"Heptadecanoic acid",500618,30.292,0.00
"Octadecanoic acid",11488659,32.119,0.00
"Nonadecanoic acid",72092,33.880,0.00
"Eicosanoic acid",452808,35.574,0.00
"Heneicosanoic acid",60139,37.201,0.00
"Docosanoic acid",385582,38.788,0.00
"Tricosanoic acid",273094,40.272,0.00
"Tetracosanoic acid",343611,41.749,0.00
"Pentacosanoic acid",70440,43.116,0.00
"Hexacosanoic acid",140828,44.449,0.00
"Heptacosanoic acid",40061,45.764,0.00
"Octacosanoic acid",96049,47.029,0.00
"Nonacosanoic acid",17509,48.379,0.00
"Triacontanoic acid",95140,49.968,0.00
"Henriacontanoic acid",6268,51.916,0.00
"Dotriacontanoic acid",68278,54.114,0.00
"9-Hexadecenoic acid",5592983,28.366,0.00
"trans-9-Octadecenoic acid",3782949,31.638,0.00
"cis-9-Octadecenoic acid",550374,31.770,0.00
"9,12-Octadecanedienoic acid",1508732,31.654,0.00
"Hexadecanamide",401163,33.033,0.00
"9-Octdecenamide",382917,36.122,0.00
"Octadecanamide",321282,36.537,0.00
"Butanedioic Acid",5631053,6.940,0.00
"Pentanedioic Acid",743045,9.736,0.00
"Hexanedioic Acid",385769,12.704,0.00
"Heptanedioic Acid",51490,15.331,0.00
"Octanedioic Acid",56916,17.893,0.00
"Nonanedioic Acid",365882,20.325,0.00
"Decanedioic acid",30737,22.637,0.00
"Benzoic acid",976727,8.601,0.00
"m-Toluic acid",66359,11.585,0.00
"p-Toluic acid",39768,11.844,0.00
"1,2-Phthalic acid",11103712,18.088,0.00
"1,4-Phthalic acid",1398728,19.190,0.00
"1,3-Phthalic acid",365353,19.515,0.00
"4-Methoxybenzoic acid",213450,16.109,0.00
"3,4-Dimethoxy benzoic acid",55909,21.380,0.00
"4-methyl-1,2-phthalic acid",1969532,20.886,0.00
"1,2,4-Benzenetricarboxylic ",2359971,26.743,0.00
"1,3,5-Benzenetricarboxylic",51688,28.128,0.00
"1,2,4,5-Benzenetetracarboxy",198209,32.601,0.00
"7-Oxodehydroabietic acid",33438,39.664,0.00
"Benz(de)anthracen-7-one",34346,38.259,0.00
