[Header Info Signal 1 COLT 3.0]
"SDCK20191014-9.D"," ","C:\Precess Data\2019出口数据\",[GC],0
21 May 2021   8:57    ,SIM-PAHS.M,29
"SDCK20191014-9"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Header Info Signal 2]
"SDCK20191014-9.D"," ","C:\Precess Data\2019出口数据\"
21 May 2021   8:57    ,SIM-PAHS.M,29
"SDCK20191014-9"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Results - 20210529.RES]
"Lauric acid-D23",11992553,19.353,0.00
"Hexadecanoic acid-D31",17899919,27.905,0.00
"Hentricontanioc acid-D31",13501412,38.223,0.00
"Phthalic acid 3,4,56-D4",6312809,18.055,0.00
"Nonanoic acid",18927172,12.071,0.00
"Decanoic acid",4564557,14.747,0.00
"Undecanoic acid",41618,17.553,0.00
"Dodecanoic acid",5343634,19.742,0.00
"Tridecanoic acid",1065556,22.064,0.00
"Tetradecanoic acid",7801240,24.261,0.00
"Pentadecanoic acid ",2333794,26.361,0.00
"Hexadecanoic acid",73428078,28.367,0.00
"Heptadecanoic acid",776083,30.292,0.00
"Octadecanoic acid",21028802,32.119,0.00
"Nonadecanoic acid",100109,33.880,0.00
"Eicosanoic acid",680050,35.574,0.00
"Heneicosanoic acid",108113,37.202,0.00
"Docosanoic acid",595782,38.770,0.00
"Tricosanoic acid",252274,40.266,0.00
"Tetracosanoic acid",473300,41.715,0.00
"Pentacosanoic acid",109426,43.099,0.00
"Hexacosanoic acid",155870,44.449,0.00
"Heptacosanoic acid",46219,45.764,0.00
"Octacosanoic acid",136472,47.029,0.00
"Nonacosanoic acid",27850,48.396,0.00
"Triacontanoic acid",91355,49.968,0.00
"Henriacontanoic acid",8915,51.950,0.00
"Dotriacontanoic acid",94739,54.114,0.00
"9-Hexadecenoic acid",8830725,28.367,0.00
"trans-9-Octadecenoic acid",3353578,31.654,0.00
"cis-9-Octadecenoic acid",535589,31.754,0.00
"9,12-Octadecanedienoic acid",1672100,31.654,0.00
"Hexadecanamide",1122162,33.050,0.00
"9-Octdecenamide",1245962,36.122,0.00
"Octadecanamide",659351,36.551,0.00
"Butanedioic Acid",958391,6.947,0.00
"Pentanedioic Acid",34120,9.785,0.00
"Hexanedioic Acid",433061,12.720,0.00
"Heptanedioic Acid",46154,15.363,0.00
"Octanedioic Acid",75630,17.926,0.00
"Nonanedioic Acid",384096,20.326,0.00
"Decanedioic acid",62562,22.669,0.00
"Benzoic acid",12126767,8.601,0.00
"m-Toluic acid",1591990,11.601,0.00
"p-Toluic acid",1030544,11.828,0.00
"1,2-Phthalic acid",12562579,18.103,0.00
"1,4-Phthalic acid",790978,19.239,0.00
"1,3-Phthalic acid",341521,19.515,0.00
"4-Methoxybenzoic acid",325246,16.142,0.00
"3,4-Dimethoxy benzoic acid",64625,21.444,0.00
"4-methyl-1,2-phthalic acid",2290430,20.902,0.00
"1,2,4-Benzenetricarboxylic ",44443,26.791,0.00
"1,3,5-Benzenetricarboxylic",10447,28.160,0.00
"1,2,4,5-Benzenetetracarboxy",14805,32.618,0.00
"7-Oxodehydroabietic acid",68763,39.591,0.00
"Benz(de)anthracen-7-one",21650,38.227,0.00
