[Header Info Signal 1 COLT 3.0]
"SDCK20191017-12.D"," ","C:\Precess Data\2019出口数据\",[GC],0
23 May 2021   6:23    ,SIM-PAHS.M,23
"SDCK20191017-12"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Header Info Signal 2]
"SDCK20191017-12.D"," ","C:\Precess Data\2019出口数据\"
23 May 2021   6:23    ,SIM-PAHS.M,23
"SDCK20191017-12"," "," ","5975msd"
" "
"FAME",Tue Sep 28 22:13:47 2010

 , , , , , 
 , , , , , 
[Results - 20210529.RES]
"Lauric acid-D23",11676391,19.336,0.00
"Hexadecanoic acid-D31",17073693,27.905,0.00
"Hentricontanioc acid-D31",14283426,38.205,0.00
"Phthalic acid 3,4,56-D4",16521022,18.055,0.00
"Nonanoic acid",5268157,12.072,0.00
"Decanoic acid",2520767,14.747,0.00
"Undecanoic acid",1606804,17.569,0.00
"Dodecanoic acid",4117639,19.742,0.00
"Tridecanoic acid",966564,22.048,0.00
"Tetradecanoic acid",6035044,24.261,0.00
"Pentadecanoic acid ",2077545,26.361,0.00
"Hexadecanoic acid",116827184,28.383,0.00
"Heptadecanoic acid",1676187,30.292,0.00
"Octadecanoic acid",62077087,32.119,0.00
"Nonadecanoic acid",242205,33.880,0.00
"Eicosanoic acid",3315746,35.574,0.00
"Heneicosanoic acid",169127,37.183,0.00
"Docosanoic acid",1616888,38.770,0.00
"Tricosanoic acid",357589,40.248,0.00
"Tetracosanoic acid",1037007,41.715,0.00
"Pentacosanoic acid",453700,43.116,0.00
"Hexacosanoic acid",422188,44.466,0.00
"Heptacosanoic acid",145332,45.850,0.00
"Octacosanoic acid",323112,47.029,0.00
"Nonacosanoic acid",54986,48.379,0.00
"Triacontanoic acid",259631,49.968,0.00
"Henriacontanoic acid",4996,51.967,0.00
"Dotriacontanoic acid",131875,54.098,0.00
"9-Hexadecenoic acid",14413442,28.383,0.00
"trans-9-Octadecenoic acid",4942252,31.638,0.00
"cis-9-Octadecenoic acid",802474,31.771,0.00
"9,12-Octadecanedienoic acid",1909473,31.654,0.00
"Hexadecanamide",741683,33.033,0.00
"9-Octdecenamide",517809,36.089,0.00
"Octadecanamide",447114,36.521,0.00
"Butanedioic Acid",7245321,6.931,0.00
"Pentanedioic Acid",643725,9.736,0.00
"Hexanedioic Acid",557844,12.704,0.00
"Heptanedioic Acid",70710,15.315,0.00
"Octanedioic Acid",76891,17.893,0.00
"Nonanedioic Acid",706538,20.309,0.00
"Decanedioic acid",83841,22.637,0.00
"Benzoic acid",1513034,8.601,0.00
"m-Toluic acid",273601,11.585,0.00
"p-Toluic acid",128207,11.828,0.00
"1,2-Phthalic acid",26081826,18.088,0.00
"1,4-Phthalic acid",2546282,19.190,0.00
"1,3-Phthalic acid",447905,19.515,0.00
"4-Methoxybenzoic acid",334281,16.109,0.00
"3,4-Dimethoxy benzoic acid",102534,21.380,0.00
"4-methyl-1,2-phthalic acid",3754109,20.887,0.00
"1,2,4-Benzenetricarboxylic ",4163644,26.743,0.00
"1,3,5-Benzenetricarboxylic",58312,28.128,0.00
"1,2,4,5-Benzenetetracarboxy",181685,32.601,0.00
"7-Oxodehydroabietic acid",149235,39.591,0.00
"Benz(de)anthracen-7-one",103642,38.333,0.00
